Şanlıurfa;(26. Yarış Günü);06/04/2026
1. Kosu :   18.45;ŞARTLI 19/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1700m; Kum;;;;Rekor Derece :1.56.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)94.800 TL;2.)37.920 TL;3.)18.960 TL;4.)9.480 TL;5.)4.740 TL;
8;ÜNLÜNÜNOĞLU KG DB SK;4y d  a;PAPA CLEM (USA);BELLA RAGAZZA;54 +2.00;N.DEMİR;NADİRE ÜNLÜ;RES.KAYA;8;%3.64(8)  %3.73(8);70;1:33.47;19,75;
9;MY SİXTH SENSE KG DB SK;4y k  a;SEVENTH SENSE;FLICK THE SWITCH;56 +2.00;H.ALTUNDAĞ;OSMAN Z. TEKİNALP;M.ÇİÇEK;12;%0.7(15)  %0.86(15);72;1:33.81;58,60;
10;TURDEMİRKIR KG DB SK;6y a  a;CAPTAIN RIO (GB);LİLA HATUN;56;A.AKDEMİR;MAHMUT KARAKEÇİ;Z.AKDEMİR;10;%13.45(2)  %13.14(2);94;1:34.22;5,80;
11;GOLD POWER SK;7y a  a;WIN RIVER WIN (USA);ŞAHMERAL;57,5 +2.00;M.ÜNLÜ;KADİR ZAHİ;M.ASLAN;15 - DS;%1.75(12)  %1.84(12);88;1:34.42;24,40;
12;NICE DB SK;6y d  g;VICTORY GALLOP (CAN);TONYA;55 +2.00;Y.ÇELİKBAŞ;MÜSLÜM BAKAY;F.BAKAY;9;%2.21(11)  %2.84(10);78;1:34.56;30,55;
13;ELSAN STAR KG K;6y k  a;NATIVE KHAN (FR);HARLEY QUINN;55;E.AKKILIÇ;RIDVAN YAVUZEL;K.TAŞDEMİR;5;%0.97(13)  %1.25(13);72;1:34.58;51,15;
14;GRACİAS SİNYOR SKG SK;6y k  a;NATIVE KHAN (FR);DRY CLEANER;55;H.YÖNDEN AP;ADEM AKTAŞ;EKR.YARDIMCI;16 - DS;%0.61(16)  %0.63(16);88;1:34.87;61,25;
15;ZEPHYR WEST KG K;5y d  a;PAPA CLEM (USA);DİLAY STAR;56 +2.00;Y.CENGİZ;AHMET DİLMAÇ;MEHM.KAYA;14;%4.89(6)  %5.28(6);89;1:37.40;15,65;
16;GULIYEV DB SKG SK ÖG;8y d  g;CUVEE (USA);STARSHIP SURPRISE (USA);55 +2.00;S.KAPLAN;ENVER KARAKAN;A.ZENGİN;3;%0.81(14)  %0.89(14);74;1:37.50;26,35;
GANYAN(14) :1,90 TL, 1. 6'LI GANYAN(6/7/1/9/2/14) :Bilen çıkmamıştır, 7,624,497.65 TL devretmiştir., İKİLİ(1/14) :20,25 TL, SIRALI İKİLİ(14/1) :28,15 TL, PLASE(1) :9,05 TL, PLASE(14) :3,40 TL, PLASE İKİLİ(1/13) :87,40 TL, PLASE İKİLİ(1/14) :19,10 TL, PLASE İKİLİ(13/14) :24,80 TL, SIRALI 5 Lİ BAHİS(14/1/13/8/12) :33.486,43 TL, TABELA BAHİS(14/1/13/8) :5.370,00 TL, TABELA BAHİS SIRASIZ(14/1/13/8) :155,62 TL, 5. ÇİFTE(2/14) :56,00 TL

7. Kosu :   22.00;ŞARTLI 19/DHÖW/Dişi; 4 Yaşlı Araplar; 58.00kg; 1700m; Kum;;;;Rekor Derece :1.56.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)94.800 TL;2.)37.920 TL;3.)18.960 TL;4.)9.480 TL;5.)4.740 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;İLATUN KG SK SGKR;4y k k;ANKA;FERAHGÜL;53 +2.00;M.A.AKGÖBEK AP;AHMET TEKİN;B.DEMİRKAPU;7;%6.94(4);19;2:12.46;5,85;4,5 Boy
2;VARTOALAGÖZ SK;4y a k;FAZIL AĞA;ÜLFET HANIM;60;A.AKDEMİR;YAHYA İŞIK;N.DOĞAN;9;%15.91(2);24;2:13.35;4,80;Boyun
3;HİSARLI KIZ KG K;4y a k;MERTADAM;CİLVELİ HİSAR;52 +0.80;H.YÖNDEN AP;FERİT MENGİ;İ.ATMACA;8;%0.33(13);24;2:13.42;55,45;1,5  Boy
4;SEDAT GÜZELİ KG K DB;4y k k;BUMBAİ;ALYILDIZ;56 +2.00;Y.CENGİZ;KASIM TUMBUL;M.E.SARIDAL;3;%1.91(9);19;2:13.79;22,25;Burun
5;ÇIĞGİBİ KG DB;4y a k;ODİNHAN;BÖRTEKİZ;60;N.ALTIN;AHMET YILANCIK;A.YARDIMCI;2;%45.6(1);27;2:13.80;1,65;
6;SARIYAZMALIM KG K DB GKR;4y a k;GELİBOLU;SARIYAZMA;56 +1.10;S.KAPLAN;CAN ÇAĞRI;H.TEKİNALP;13 - DS;%11.99(3);28;2:14.30;6,80;
7;YAVUZ KIZI KG SK;4y k k;GÜNTAY;ŞEKERİM;56 +1.00;A.ÇANKAYA AP;RIDVAN TUMBUL;A.AKBABA;4;%0.75(11);;2:24.47;29,90;
8;DALYA KG DB SK;4y k k;SERDÜMEN;ÇATI GÜLÜ;58;N.DEMİR;ÖMER POLAT;İ.ATMACA;1;%5.24(5);24;2:24.98;14,05;
9;SİDELYA KIZ KG K DB;4y a k;FATİH AĞA;ADLAHANIM;56;E.AKKILIÇ;HALİL SARIDAL;M.E.SARIDAL;6;%2.52(8);;2:26.39;16,85;
10;BOÇKA KG K;4y a k;TEPE;CİHANFER;55 +1.10;B.SARIDAL AP;TÜMER ULULAR;M.E.SARIDAL;12;%0.73(12);7;2:35.09;29,65;
11;TOYPINAR KG K GKR;4y k k;FATİH AĞA;İDAL SULTAN;58;Y.ÇELİKBAŞ;ENVER TOYDEMİR;M.DEMİROL;11;%2.84(7);21;2:35.37;29,50;
12;GÜNHAN KIZI DB SK;4y a k;FATİH AĞA;GÜNHAN;55 +2.00;İ.GÜREKE AP;MEHMET ATEŞ;M.ASLAN;10;%1.06(10);22;2:37.06;47,25;
13;KÜÇÜK IRMAK KG DB SK;4y a k;KILAVUZ;GÖNÜL SULTAN;60;H.ALTUNDAĞ;MEHMET KARAKEÇİLİ;M.A.SUBAY;5;%4.18(6);26;2:47.91;21,00;
GANYAN(9) :5,85 TL, İKİLİ(3/9) :24,65 TL, SIRALI İKİLİ(9/3) :53,45 TL, ÜÇLÜ BAHİS(9/3/8) :5.339,90 TL, PLASE(3) :2,00 TL, PLASE(9) :5,80 TL, PLASE İKİLİ(3/8) :84,40 TL, PLASE İKİLİ(3/9) :14,20 TL, PLASE İKİLİ(8/9) :257,90 TL, SIRALI 5 Lİ BAHİS(9/3/8/11/1) :212.847,75 TL, 6. ÇİFTE(14/9) :36,10 TL

8. Kosu :   22.30;ŞARTLI 4/DHÖW/Dişi; 4 ve Yukarı Araplar; 58.00kg; 59.50 kg; 1300m; Kum;;;;Rekor Derece :1.28.82
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
